Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,predicted_is_fraud
234617,2020-09-14 00:46:43,4586260469584,fraud_Harber Inc,gas_transport,19.23,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,02c8bc6555a1b1406be78fcd1e35f932,1379119603,39.720961,-95.289419,1,1
236148,2020-09-14 14:24:26,4586260469584,fraud_Stamm-Witting,shopping_net,918.25,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,06bc98180d447e9a22b424bc3a48ebbd,1379168666,39.835778000000005,-94.84017,1,1
236258,2020-09-14 15:00:13,630451534402,"fraud_Heathcote, Yost and Kertzmann",shopping_net,860.07,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,897c361f7e923a0b6229ccf8af206ace,1379170813,45.697113,-87.247986,0,1
236576,2020-09-14 16:44:37,4681601008538160,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,976.77,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,6e26ca5c83bb61fd2cd2be2043da5997,1379177077,40.869447,-80.369564,0,1
236700,2020-09-14 17:25:45,4586260469584,"fraud_Heathcote, Yost and Kertzmann",shopping_net,904.82,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,1ee11402643ae42700acdab137f21fff,1379179545,39.693672,-96.181072,1,1
237208,2020-09-14 20:47:51,4586260469584,fraud_Fisher Inc,shopping_net,990.11,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,786f8b7dd66feacda8e55a5d2f749978,1379191671,40.80746,-95.912738,1,1
237592,2020-09-14 23:00:16,4586260469584,fraud_DuBuque LLC,grocery_pos,305.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,a8a1f104a4a2865d1f6c1d51603668d6,1379199616,39.744929,-94.857133,1,1
237627,2020-09-14 23:12:51,4586260469584,fraud_Kozey-Boehm,shopping_net,1050.34,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,c4384e972d4fdb7efbc06a0a88b085ac,1379200371,40.866274,-94.242387,1,1
237664,2020-09-14 23:29:29,4586260469584,fraud_Kuhn LLC,shopping_pos,914.68,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,36486cff8ba8bd644db622ed598f54ae,1379201369,39.691374,-95.726813,1,1
237667,2020-09-14 23:29:50,4586260469584,fraud_Auer-West,shopping_net,928.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,c3a8e15e7be5760506e4b412535552ba,1379201390,39.853239,-96.207387,1,1
237784,2020-09-15 00:22:59,4229733778084049,fraud_Kilback LLC,grocery_pos,294.39,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,5b91d087d3128022d5a48e425114c43d,1379204579,37.537964,-84.959098,1,1
237976,2020-09-15 02:00:39,2242542703101233,fraud_Emmerich-Luettgen,grocery_net,13.02,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,afb1c1601f70e47b35d84beb280a2be6,1379210439,38.387339,-84.57216600000001,0,1
237987,2020-09-15 02:04:14,30175986190993,fraud_Goyette Inc,shopping_net,775.6,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,b02d1a96d792df42bc4b109b65b511d8,1379210654,48.430162,-95.211484,0,1
238011,2020-09-15 02:16:46,4908846471916297,fraud_Dooley-Thompson,misc_net,908.19,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,a69025f1422b99bf74fdf2ed4f0b5a6c,1379211406,31.758593,-97.688331,0,1
238078,2020-09-15 02:59:15,30376238035123,"fraud_Hayes, Marquardt and Dibbert",misc_net,710.37,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,fbb5537bc4482111cf0957e401490b1e,1379213955,43.403949,-123.47501499999998,0,1
238149,2020-09-15 03:33:19,3583635130604947,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,717.99,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,e9a1d8f35fe642459ba6079cab007f0c,1379215999,40.392188,-74.653458,0,1
238491,2020-09-15 06:51:03,4229733778084049,"fraud_Kerluke, Kertzmann and Wiza",misc_net,886.04,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,26de4cb73bfc118e0b219c8b5c26b4b2,1379227863,37.586916,-86.07278000000001,1,1
238878,2020-09-15 10:25:11,4482427013979020,fraud_Gerlach Inc,shopping_net,1064.94,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,76a9e8f57a641a9dbf911b86f98318db,1379240711,38.800818,-82.333658,0,1
238979,2020-09-15 11:26:24,4769426683924058915,"fraud_Reichert, Huels and Hoppe",shopping_net,922.15,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,c38b34ea91c8db84aa6b0059e9325ccb,1379244384,40.152486,-78.386717,0,1
239113,2020-09-15 12:21:48,6506116513503136,fraud_Rempel Inc,shopping_net,819.81,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,161e24d897084b3f3e5f69689f6326c5,1379247708,31.810198,-96.040687,0,1
239401,2020-09-15 14:04:57,2610529083834453,fraud_Beier-Hyatt,shopping_pos,708.96,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,051d1a80ca11337ec1478b0a6b666874,1379253897,36.029024,-87.585375,0,1
239404,2020-09-15 14:05:43,30131826429364,fraud_Cummerata-Hilpert,entertainment,293.76,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,dfb90034975f2dc408a0c544183de43c,1379253943,36.217157,-83.416933,0,1
240051,2020-09-15 18:33:24,374656033243756,fraud_Larson-Moen,entertainment,417.66,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,9842fc5cec5b7d125004da767b19a4bb,1379270004,39.65613,-76.166515,0,1
240582,2020-09-15 22:01:42,4173950183554608,fraud_Smith-Stokes,misc_pos,8.23,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,89afa9f4ff994904ed74bed91a99835a,1379282502,40.087667,-74.41525,0,1
240652,2020-09-15 22:31:44,4229733778084049,fraud_Medhurst PLC,shopping_net,1039.27,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,5f459028083793ada94fe82fd8f7314b,1379284304,38.417801,-86.534126,1,1
240694,2020-09-15 22:48:20,4229733778084049,fraud_Kuhic LLC,shopping_net,968.38,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,0fccd70bac3ad21887bdaad1b1200def,1379285300,36.890336,-85.445796,1,1
240721,2020-09-15 22:59:52,4229733778084049,"fraud_Kihn, Abernathy and Douglas",shopping_net,829.02,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,089e03b4a035d98d54bd695d7eed2540,1379285992,38.378874,-86.458232,1,1
240748,2020-09-15 23:10:18,3596217206093829,fraud_Bednar PLC,kids_pets,20.78,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,b3bc0f19fc9d70b7962e85bf544d2b2c,1379286618,40.414013,-92.881432,0,1
240819,2020-09-15 23:33:03,4992346398065154184,fraud_Bauch-Blanda,entertainment,292.46,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,8eddede74cbae1f62e5459782e515f10,1379287983,41.543307,-89.959852,0,1
240820,2020-09-15 23:33:14,4607072969078276,"fraud_Turner, Ziemann and Lehner",food_dining,317.29,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,b81c3559c310f747a3ae418052ca6e49,1379287994,36.697642,-96.908169,0,1
240822,2020-09-15 23:34:33,4328928491302401,fraud_Kling-Ernser,entertainment,251.13,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,292dd1aab7fce643e6f91ed9fd57d4cb,1379288073,43.019382,-87.294516,0,1
240854,2020-09-15 23:48:42,213153151785052,fraud_Kerluke-Abshire,shopping_net,1322.82,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,22fa659f5feb39c6453623f2fc4d4530,1379288922,44.876407,-88.81525699999999,0,1
240863,2020-09-15 23:51:24,4384910379661778,"fraud_Hettinger, McCullough and Fay",home,248.92,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,7649957ed57b5b57ecbbe7249a7536b9,1379289084,47.897372,-95.412489,0,1
240868,2020-09-15 23:53:49,4229733778084049,fraud_Volkman-Predovic,shopping_net,989.35,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,1e40e3d059a46f619c4d3eddd0b7ae12,1379289229,36.982117,-86.620108,1,1
240891,2020-09-16 00:06:16,3530503964418806,fraud_Vandervort-Funk,grocery_pos,281.59,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,0d74614a1e5f60cbac232b234a092f23,1379289976,34.788907,-118.258097,1,1
240912,2020-09-16 00:26:00,342952484382519,"fraud_Reichert, Huels and Hoppe",shopping_net,1071.14,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,0c7a2801be73958d01a2e4c1c96e9be8,1379291160,42.353304,-73.814537,1,1
240934,2020-09-16 00:48:22,371009169330125,fraud_Rempel PLC,grocery_net,10.34,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,1e6d6789c6c5952e55087871c3a05989,1379292502,31.564425,-84.350737,0,1
241078,2020-09-16 03:30:59,342952484382519,fraud_Stamm-Witting,shopping_net,833.88,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,f003e39e2460b84ff49a4abce23ab723,1379302259,42.703154,-73.645821,1,1
241079,2020-09-16 03:31:01,342952484382519,"fraud_Boehm, Predovic and Reinger",misc_pos,871.31,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,08935e641fae6db8644e91cedd6204c0,1379302261,41.446311,-73.981542,1,1
241160,2020-09-16 05:07:19,2254917871818484,fraud_Runolfsson and Sons,grocery_net,14.47,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,d3feb17214499b52331e0ee883163bb5,1379308039,38.893395,-75.753233,0,1
241188,2020-09-16 05:38:47,4514242065619750,fraud_Kuhic Inc,grocery_pos,260.74,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,d070eb2be7a0adfdb6adee3814d609ee,1379309927,41.76552,-105.944733,0,1
241342,2020-09-16 08:57:20,3530503964418806,"fraud_Heller, Gutmann and Zieme",grocery_pos,277.62,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,11f32237c017fe2f34b1011f98ec6158,1379321840,35.431109,-117.100512,1,1
241370,2020-09-16 09:44:13,4229733778084049,fraud_Koepp-Witting,grocery_pos,280.98,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,2e9fd4a8f23daa6090f30d406066e121,1379324653,37.165539,-86.851095,1,1
241720,2020-09-16 15:32:54,3530503964418806,fraud_Lebsack and Sons,misc_net,854.39,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,a604047091aba23cfad6922ed9aa470c,1379345574,33.708271999999994,-118.106389,1,1
241948,2020-09-16 18:38:58,3598215285024754,"fraud_Daugherty, Pouros and Beahan",shopping_pos,730.3,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,d96c2ce3c51196e758b00e7e0a52158d,1379356738,40.916751,-72.752504,0,1
242018,2020-09-16 19:28:47,4229733778084049,fraud_Kozey-Boehm,shopping_net,1012.65,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,b4b19838e7230afbdabf54b4cf2da8d7,1379359727,38.207278,-86.31347,1,1
242115,2020-09-16 20:58:06,3530503964418806,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,969.19,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,175fb6a524da08b6a414a604d5c98180,1379365086,35.093471,-117.334928,1,1
242194,2020-09-16 22:02:11,3530503964418806,fraud_Dach-Nader,misc_net,732.99,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,b0be3a47a500d6bf3c0b3ae238b5f265,1379368931,34.929289000000004,-117.407429,1,1
242213,2020-09-16 22:15:30,3530503964418806,"fraud_Osinski, Ledner and Leuschke",grocery_pos,278.34,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,f60bc4084efe8594939f9509ab86eeaf,1379369730,33.763984,-118.288594,1,1
242341,2020-09-16 23:55:54,2703186189652095,fraud_Friesen Ltd,health_fitness,19.25,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,b076ed71460161e92f5cddbeccde43b5,1379375754,35.999244,-80.451988,0,1
242388,2020-09-17 00:36:52,342952484382519,fraud_Cole PLC,grocery_pos,362.88,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,156bc1e39b4a6b3385e2b7ce76cd4948,1379378212,41.838894,-72.888072,1,1
242415,2020-09-17 01:01:45,342952484382519,fraud_Corwin-Gorczany,misc_net,911.2,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,d05e1ae086d3fdd8fe8fa679d6d1a7db,1379379705,41.281239,-72.940985,1,1
242442,2020-09-17 01:29:13,342952484382519,"fraud_Kuhic, Bins and Pfeffer",shopping_net,881.86,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,357dd0b1e82e8b627b14f55bce9c6930,1379381353,42.292709,-73.501754,1,1
242448,2020-09-17 01:33:58,342952484382519,fraud_Kiehn-Emmerich,grocery_pos,357.86,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,2661488215a62be7208a3e970849103a,1379381638,42.795963,-74.216363,1,1
242577,2020-09-17 03:47:51,3530503964418806,fraud_Rutherford-Mertz,grocery_pos,257.23,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,60babb409ea1b3168daf61959c7f89f6,1379389671,35.332824,-118.369189,1,1
242587,2020-09-17 04:02:10,342952484382519,fraud_Goodwin-Nitzsche,grocery_pos,346.12,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,580dc13e5bd2927b6878262a74cd3f5b,1379390530,41.321631,-73.10114200000001,1,1
242771,2020-09-17 07:18:31,30029052116970,fraud_Kilback LLC,grocery_pos,326.32,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,32eaf4b308bbcc20d254f05580e8d47d,1379402311,42.263151,-78.595608,1,1
243321,2020-09-17 15:21:56,342952484382519,fraud_Mohr Inc,shopping_pos,896.61,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,d066205ad81a53cf64c4d908dc518699,1379431316,42.650337,-72.901629,1,1
243501,2020-09-17 17:41:04,3559679414981506,fraud_Kris-Padberg,shopping_pos,985.71,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,5720f4767a8e05b20291a1dea3287310,1379439664,44.592569,-75.393734,0,1
243919,2020-09-17 22:41:50,3530503964418806,fraud_Welch Inc,misc_net,898.89,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,3b8295b79c293c0c3dd1f167ea5ed3ed,1379457710,34.117246,-117.145555,1,1
243924,2020-09-17 22:43:34,30029052116970,fraud_Kuphal-Bartoletti,misc_net,750.26,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2f76ac33f83f936fdac7c7e8d03b872e,1379457814,43.064857,-78.95769,1,1
243950,2020-09-17 23:03:36,3530503964418806,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1038.25,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,aea6b4db63ae01a25d6b34e5cd30ac9a,1379459016,34.287735999999995,-117.297267,1,1
243966,2020-09-17 23:16:33,342952484382519,fraud_Mayert Group,shopping_pos,949.38,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,7f20f401255649d194d0221d137786fd,1379459793,41.996012,-72.66404,1,1
243997,2020-09-17 23:47:20,3530503964418806,"fraud_Langworth, Boehm and Gulgowski",shopping_net,963.73,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,5692deea47542bea73d5c40eada50f6a,1379461640,35.525013,-117.359532,1,1
243998,2020-09-17 23:48:23,4809701904914,fraud_Mohr Inc,shopping_pos,1237.4,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,f0da8b767d616edea1c73a9724382eb1,1379461703,31.594893,-86.019997,0,1
244011,2020-09-17 23:53:01,30029052116970,fraud_Lynch Ltd,shopping_pos,824.28,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,0b5315d76b41a1fec466a9eed18e2dce,1379461981,41.389282,-78.31223299999999,1,1
244170,2020-09-18 02:02:50,30029052116970,"fraud_Rowe, Batz and Goodwin",grocery_pos,303.68,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2855658415c53a8be9ac35046fd5ee51,1379469770,43.036551,-79.22558000000001,1,1
244181,2020-09-18 02:17:02,577588686219,"fraud_Swift, Bradtke and Marquardt",grocery_net,16.33,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,eba6ef7fa49a0542b2c6de7b82f944e5,1379470622,41.24828,-78.924364,0,1
244738,2020-09-18 11:37:21,30029052116970,fraud_Doyle Ltd,grocery_pos,296.0,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,1a7128301951b8de54660a268ec9d708,1379504241,42.667923,-80.080061,1,1
244986,2020-09-18 14:13:01,3586008444788268,fraud_Lesch Ltd,shopping_pos,886.75,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,c4852d87a7fff14f1c41b171d6f27bb7,1379513581,47.64581,-122.920035,0,1
245274,2020-09-18 17:03:40,30029052116970,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1008.51,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,188389aa90778ce94cc404aaa3dd6764,1379523820,41.757124,-79.905766,1,1
245507,2020-09-18 19:37:30,3583793405872580,"fraud_Turcotte, McKenzie and Koss",entertainment,304.26,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,c91b4ca9153519fc9b4f005feb718072,1379533050,35.011058,-99.202795,0,1
245533,2020-09-18 19:53:43,4800395067176717,"fraud_Cormier, Stracke and Thiel",entertainment,412.71,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,ccc1c5b2269e919dc626b9d84a9db133,1379534023,42.283601,-97.968094,0,1
245540,2020-09-18 19:56:55,213178765398315,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,871.12,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,31ba7fd2c9883a2ab6b7129dca7871a4,1379534215,42.281285,-108.346285,0,1
245747,2020-09-18 22:11:53,4045036286570100739,"fraud_Lubowitz, Terry and Stracke",personal_care,28.03,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,da0f05590c8916c004a1a0e25288be12,1379542313,39.699438,-76.212464,0,1
245753,2020-09-18 22:18:11,4797297220948468262,fraud_Nader-Maggio,personal_care,43.61,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,2fc7ca89122e35fae9046393c23e90c9,1379542691,39.370621,-87.459967,0,1
245761,2020-09-18 22:22:42,4005676619255478,fraud_Jacobi and Sons,shopping_pos,672.55,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,03b6eb59edd84fe3f0b0ab92a29f8a54,1379542962,31.308728,-90.389407,0,1
245765,2020-09-18 22:25:17,4428154703770710,fraud_Terry Ltd,home,273.4,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,780cbbdcfbd7e8e403b97639af914191,1379543117,47.34818,-116.638335,0,1
245770,2020-09-18 22:30:04,3531129874770000,fraud_Schumm PLC,health_fitness,236.96,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,606b0c71cdc8bd14b957a4ee488451da,1379543404,42.951407,-72.563677,0,1
245773,2020-09-18 22:31:16,4653879239169997,fraud_Windler LLC,kids_pets,19.33,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,15256bd31f3a7a221e10929b9a927dfc,1379543476,37.21667,-86.790347,0,1
245786,2020-09-18 22:37:26,4681601008538160,fraud_Wilkinson LLC,personal_care,42.1,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,9abcaa17613707afc06bbc7ad0356e52,1379543846,40.06772,-80.273895,0,1
245836,2020-09-18 23:10:48,30029052116970,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1180.79,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,27080de676b15a5188fdac23e0f66b2d,1379545848,43.009815,-79.199053,1,1
245844,2020-09-18 23:15:35,3528407217576457,"fraud_Lang, Towne and Schuppe",kids_pets,23.04,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,e01302f2f2b0c9a2707a4d6abf15f377,1379546135,36.412915000000005,-82.29078299999999,0,1
245857,2020-09-18 23:22:16,30029052116970,"fraud_Langworth, Boehm and Gulgowski",shopping_net,841.89,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2200b20b9a956b7b103c04f6c6f166b0,1379546536,42.235151,-79.319487,1,1
245890,2020-09-18 23:41:28,30029052116970,fraud_Hudson-Grady,shopping_pos,729.49,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,64e68f665d9bf17f0e2d7d3bc8d29208,1379547688,42.531011,-78.444906,1,1
245895,2020-09-18 23:45:20,30029052116970,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,980.65,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,0bff0ccd1f0f8decdcc9cb7671e0a6be,1379547920,42.967723,-79.707603,1,1
246413,2020-09-19 07:46:53,4147608975828480,fraud_Harris Inc,gas_transport,18.2,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,9c05a5fbc13de00fbafe939f3795a131,1379576813,43.822614,-94.978371,0,1
246602,2020-09-19 11:03:42,343464013864032,fraud_Stark-Batz,entertainment,369.99,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,16f4eab2c32a5998f8c17d6e496c1da8,1379588622,36.47019,-77.995823,0,1
246826,2020-09-19 13:39:24,30238755902988,fraud_Spencer-Runolfsson,misc_pos,932.79,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,31e78a60d617d943102f549a2942dd4e,1379597964,30.410707,-98.166618,0,1
